EL CERRITO,CA,Intimidation,2,33.8410146,-117.5207978
MOUNT PLEASANT,SC,Intimidation,1,32.7940651,-79.8625851
REDFORD,MI,Intimidation,1,42.3833698,-83.2965971
SAN BERNARDINO,CA,Simple asslt,5,34.1083449,-117.2897652
SAN BERNARDINO,CA,Agg asslt,5,34.1083449,-117.2897652
SAN BERNARDINO,CA,Intimidation,2,34.1083449,-117.2897652
SAN BERNARDINO,CA,Burg/B & E,1,34.1083449,-117.2897652
SAN BERNARDINO,CA,Robbery,1,34.1083449,-117.2897652
SAN BERNARDINO,CA,Destruct/vandalism,1,34.1083449,-117.2897652
VERSAILLES,KY,Destruct/vandalism,1,38.052576,-84.7299464
VERSAILLES,KY,Simple asslt,1,38.052576,-84.7299464
CITRUS HEIGHTS,CA,Destruct/vandalism,2,38.7071247,-121.2810611
COLUMBUS GROVE,OH,Intimidation,1,40.9194961,-84.0568896
MASON,TN,Simple asslt,1,35.4117501,-89.5328538
NEW CUMBERLAND,WV,Theft from building,1,40.4967329,-80.6067392
NEW CUMBERLAND,WV,Agg asslt,1,40.4967329,-80.6067392
NEW CUMBERLAND,WV,Destruct/vandalism,1,40.4967329,-80.6067392
ROLLA,MO,Simple asslt,1,37.9513575,-91.771792
ROLLA,MO,Agg asslt,1,37.9513575,-91.771792
SCARBOROUGH,ME,Intimidation,2,43.59622635,-70.33005568
COLUSA,CA,Simple asslt,1,39.1465578,-122.2209563
MIAMISBURG,OH,Intimidation,3,39.6428362,-84.2866083
TOPSHAM,ME,Agg asslt,1,43.9275797,-69.9758839
WOOSTER,OH,Destruct/vandalism,1,40.7991766,-81.9383187
EMPORIA,VA,Destruct/vandalism,1,36.6937606,-77.5357141
GREENFIELD,CA,Agg asslt,1,35.2688739,-119.0028731
JEFFERSON,OH,Intimidation,1,40.3792938,-80.7847619
MILL CITY,OR,Simple asslt,1,44.7540106,-122.4781385
RENTON,WA,Intimidation,2,47.4799078,-122.2034496
RENTON,WA,Destruct/vandalism,1,47.4799078,-122.2034496
RENTON,WA,All other larceny,1,47.4799078,-122.2034496
ROCHESTER,MN,Intimidation,2,44.0233269,-92.4630215
LIVINGSTON,NJ,Destruct/vandalism,2,40.7959335,-74.3148713
NEW HAVEN,CT,Intimidation,4,41.3082138,-72.9250518
NEW HAVEN,CT,Agg asslt,2,41.3082138,-72.9250518
NEW HAVEN,CT,All other larceny,1,41.3082138,-72.9250518
NEW HAVEN,CT,Simple asslt,1,41.3082138,-72.9250518
SIREN,WI,All other larceny,1,45.7857818,-92.3810284
SOLDOTNA,AK,Intimidation,1,60.4847228,-151.0653495
VERNAL,UT,Simple asslt,1,40.4555157,-109.5287479
VERNAL,UT,Intimidation,1,40.4555157,-109.5287479
YONKERS,NY,Burg/B & E,2,40.9312099,-73.8987469
YONKERS,NY,Simple asslt,2,40.9312099,-73.8987469
YONKERS,NY,Agg asslt,1,40.9312099,-73.8987469
YONKERS,NY,Destruct/vandalism,1,40.9312099,-73.8987469
ABSECON,NJ,Destruct/vandalism,1,39.4284503,-74.4957076
DEARBORN,MI,Intimidation,4,42.3222599,-83.1763145
DEARBORN,MI,Simple asslt,1,42.3222599,-83.1763145
DEARBORN,MI,Agg asslt,1,42.3222599,-83.1763145
NATICK,MA,Destruct/vandalism,1,42.2836393,-71.346996
PULLMAN,WA,Simple asslt,1,46.7304268,-117.173895
PULLMAN,WA,Destruct/vandalism,1,46.7304268,-117.173895
VINTON,VA,Simple asslt,1,37.2809707,-79.8969819
VINTON,VA,Shoplifting,1,37.2809707,-79.8969819
VINTON,VA,Destruct/vandalism,1,37.2809707,-79.8969819
BELLEVILLE,NJ,Intimidation,2,40.7937116,-74.1501438
CEDAR RAPIDS,IA,Burg/B & E,1,41.9758872,-91.6704053
DINWIDDIE,VA,Simple asslt,1,37.0712818,-77.6480714
DINWIDDIE,VA,All other larceny,1,37.0712818,-77.6480714
DINWIDDIE,VA,Destruct/vandalism,1,37.0712818,-77.6480714
FRESNO,CA,Intimidation,6,36.7295295,-119.7088613
FRESNO,CA,Burg/B & E,1,36.7295295,-119.7088613
FRESNO,CA,Murder/non-neg manslaughter,1,36.7295295,-119.7088613
FRESNO,CA,Simple asslt,1,36.7295295,-119.7088613
FRESNO,CA,Robbery,1,36.7295295,-119.7088613
FRONT ROYAL,VA,Simple asslt,1,38.9178538,-78.1917718
FRONT ROYAL,VA,Intimidation,1,38.9178538,-78.1917718
HIGHLAND TOWNSHIP,MI,Destruct/vandalism,1,42.650205,-83.62202626
LEBANON,MO,Intimidation,1,39.607851,-81.2731699
PENDLETON,OR,Agg asslt,1,45.672075,-118.7885967
SCOTCH PLAINS,NJ,Destruct/vandalism,1,40.65538,-74.3898732
SHREVEPORT,LA,Rape,1,32.5221828,-93.7651944
BLOOMFIELD HILLS,MI,Intimidation,1,42.583645,-83.2454883
DUNLAP,TN,Agg asslt,1,35.3714575,-85.3905209
FRANKLIN,KY,All other larceny,1,38.2520423,-84.8633812
FRANKLIN,TN,Intimidation,1,35.925193,-86.8689365
REDDING,CA,Destruct/vandalism,4,40.5863563,-122.3916754
REDDING,CA,Intimidation,4,40.5863563,-122.3916754
REDDING,CA,Simple asslt,2,40.5863563,-122.3916754
REDDING,CA,Robbery,1,40.5863563,-122.3916754
SIDNEY,OH,Intimidation,1,40.2842164,-84.1554987
