All other larceny,Office building,MO,1
Weapon law violations,Parking lot/garage,MO,1
Robbery,Park/playground,CA,5
Intimidation,Residence/home,KY,93
Fondling (Indecent Liberties/Child Molesting),Bar,KY,1
Destruct/vandalism,Restaurant,MT,1
Intimidation,School/college,NC,8
Simple asslt,Bar,NJ,6
Destruct/vandalism,Govt/public building,VA,10
Simple asslt,Govt/public building,IL,1
Intimidation,Parking lot/garage,IN,3
Agg asslt,School/college,OR,1
Robbery,Office building,WI,1
Simple asslt,Restaurant,GA,3
Purchasing prostitution,Parking lot/garage,TN,1
Agg asslt,Parking lot/garage,WV,1
Destruct/vandalism,Rest area,FL,1
Drug/Narc violations,Parking lot/garage,MA,2
Simple asslt,Park/playground,TX,4
Intimidation,Bar,KS,1
Simple asslt,School--college/university,MD,1
Simple asslt,Field/woods,TN,1
Theft from motor vehicle,Other/unknown,WA,1
Simple asslt,Jail/prison,OH,2
Drug/Narc violations,Drug store/dr office/hosp,TN,1
Robbery,Residence/home,AZ,4
Simple asslt,Industrial site,KY,1
Robbery,Service/gas station,KY,1
Destruct/vandalism,Service/gas station,OH,2
Purse-snatching,Service/gas station,OH,1
Weapon law violations,Residence/home,UT,1
Agg asslt,Bank,DC,1
Shoplifting,Grocery/supermarket,VA,2
All other larceny,Park/playground,KY,1
Intimidation,Shelter--mission/homeless,CA,2
Destruct/vandalism,Parking lot/garage,FL,10
Destruct/vandalism,Govt/public building,MI,7
All other larceny,Specialty store,NM,1
Simple asslt,Park/playground,OH,7
Simple asslt,Residence/home,SC,35
Intimidation,School/college,TX,5
Agg asslt,Highway/road/alley,IA,2
Simple asslt,Parking lot/garage,KS,3
Intimidation,Convenience store,KY,2
Intimidation,Convenience store,TN,6
Destruct/vandalism,Bar,WA,2
Destruct/vandalism,Service/gas station,GA,1
Drug/Narc violations,Field/woods,TN,1
Agg asslt,Other/unknown,LA,1
Simple asslt,Drug store/dr office/hosp,MN,1
Theft from building,Other/unknown,CT,1
All other larceny,School--elementary/secondary,VA,1
Destruct/vandalism,Hotel/motel,CA,5
Destruct/vandalism,Convenience store,DC,2
Simple asslt,Highway/road/alley,GA,15
Destruct/vandalism,Other/unknown,IL,8
Burg/B & E,Specialty store,KY,1
Agg asslt,Residence/home,KY,15
Rape,Residence/home,MI,1
Agg asslt,Residence/home,MN,18
Theft from motor vehicle,Restaurant,OH,2
All other larceny,Residence/home,SC,15
Intimidation,Parking lot/garage,TX,9
Destruct/vandalism,Office building,WA,8
Agg asslt,Highway/road/alley,WI,17
Drug/Narc violations,Parking lot/garage,WV,2
Destruct/vandalism,School/college,KY,3
Simple asslt,Grocery/supermarket,KY,2
Intimidation,Field/woods,TX,1
Agg asslt,Convenience store,IN,1
Shoplifting,Service/gas station,MT,1
Destruct/vandalism,Service/gas station,NC,2
All other larceny,Department store,OH,2
All other larceny,Bar,AZ,1
Intimidation,Office building,CA,29
Destruct/vandalism,Other/unknown,CO,9
Intimidation,Church/Synagogue/Temple,DE,2
Intimidation,Specialty store,GA,1
Destruct/vandalism,Church/Synagogue/Temple,MD,12
Robbery,Parking lot/garage,NC,2
Simple asslt,Church/Synagogue/Temple,NC,2
Destruct/vandalism,Convenience store,NC,4
Agg asslt,Parking lot/garage,NH,1
Destruct/vandalism,Govt/public building,NJ,26
Destruct/vandalism,Office building,OH,2
Destruct/vandalism,Church/Synagogue/Temple,UT,31
Simple asslt,Bar,WA,16
Intimidation,Church/Synagogue/Temple,CO,5
Destruct/vandalism,Convenience store,FL,4
Simple asslt,Govt/public building,KY,1
Destruct/vandalism,Parking lot/garage,NM,1
Robbery,Convenience store,PA,1
Intimidation,Highway/road/alley,AK,2
Theft from motor vehicle,Parking lot/garage,AZ,1
All other larceny,School/college,IL,1
Motor vehicle theft,Parking lot/garage,MT,1
Simple asslt,Jail/prison,ND,2
Theft from building,Office building,SC,1
Weapon law violations,Highway/road/alley,WA,2
Simple asslt,Field/woods,AZ,1
False pretenses/swindle/conf game,Office building,ND,1
Destruct/vandalism,Auto dealership new/used,OR,1
Destruct/vandalism,School--elementary/secondary,RI,1
Theft from motor vehicle,Highway/road/alley,KY,1
False pretenses/swindle/conf game,Residence/home,NB,1
Agg asslt,Highway/road/alley,MA,60
Intimidation,Church/Synagogue/Temple,MA,6
Motor vehicle theft,Auto dealership new/used,MT,1
Destruct/vandalism,School--college/university,OH,9
Simple asslt,Bar,OH,17
Agg asslt,Field/woods,SD,1
Destruct/vandalism,Other/unknown,TX,6
Intimidation,Department store,TX,1
Drug/Narc violations,Other/unknown,UT,1
Intimidation,Lake/waterway,CA,1
Agg asslt,School/college,VA,1
Intimidation,Highway/road/alley,VT,2
Burg/B & E,School/college,WA,1
Destruct/vandalism,Bar,AZ,2
Destruct/vandalism,Office building,MO,1
Theft from building,Office building,ID,1
All other larceny,Highway/road/alley,ND,1
Murder/non-neg manslaughter,Parking lot/garage,CA,1
Simple asslt,Convenience store,CA,12
Intimidation,Specialty store,CA,13
Intimidation,Service/gas station,CA,12
Simple asslt,School/college,IN,6
Destruct/vandalism,Construction site,MI,1
Theft from motor vehicle,Highway/road/alley,TN,1
All other larceny,Other/unknown,WA,6
Destruct/vandalism,Department store,MA,2
Agg asslt,Parking lot/garage,ME,3
False pretenses/swindle/conf game,Other/unknown,MI,2
Intimidation,Department store,MA,5
Extort/blackmail,Drug store/dr office/hosp,MI,1
Destruct/vandalism,School--elementary/secondary,UT,2
Intimidation,Daycare facility,VA,1
Theft from motor vehicle,Parking lot/garage,WV,3
Simple asslt,Liquor store,AZ,1
All other larceny,School--elementary/secondary,MA,1
Simple asslt,Service/gas station,MO,2
Simple asslt,School--college/university,MO,1
Intimidation,Govt/public building,NH,1
Robbery,Grocery/supermarket,KY,1
Simple asslt,Specialty store,NH,1
Intimidation,Industrial site,SC,1
Theft from coin-op machine,Convenience store,TX,1
Intimidation,Residence/home,DC,12
All other larceny,Service/gas station,MI,4
Theft from motor vehicle,Parking lot/garage,MS,1
False pretenses/swindle/conf game,Residence/home,ND,1
Destruct/vandalism,Terminal,NJ,12
Simple asslt,Service/gas station,TX,2
Shoplifting,Department store,WA,8
Arson,Residence/home,AZ,1
Agg asslt,Other/unknown,MN,1
Robbery,Residence/home,NB,1
Arson,Church/Synagogue/Temple,SC,1
Simple asslt,Grocery/supermarket,AZ,3
Intimidation,Govt/public building,IN,1
Agg asslt,Residence/home,WY,1
Counterfeit/forgery,Service/gas station,KY,1
Burg/B & E,Residence/home,LA,2
Theft from building,Convenience store,MT,1
Destruct/vandalism,School--college/university,NB,1
Simple asslt,Terminal,NM,1
Robbery,Terminal,TN,1
Drug/Narc violations,Other/unknown,TN,2
Burg/B & E,Liquor store,OH,1
Theft from motor vehicle,Highway/road/alley,MA,6
Agg asslt,Highway/road/alley,MN,19
Simple asslt,Other/unknown,OK,2
Destruct/vandalism,School/college,PA,16
Theft from building,Residence/home,WA,6
Rape,Highway/road/alley,WA,2
Burg/B & E,Residence/home,AL,3
Agg asslt,Parking lot/garage,IN,2
Simple asslt,Restaurant,TX,6
Intimidation,Other/unknown,IN,4
Destruct/vandalism,Construction site,NB,1
Simple asslt,Govt/public building,WV,1
All other larceny,Shopping mall,MA,1
Extort/blackmail,Residence/home,CO,1
Robbery,Convenience store,MD,1
Simple asslt,Drug store/dr office/hosp,MD,1
Intimidation,Govt/public building,SD,1
Intimidation,Residence/home,CO,65
Destruct/vandalism,Highway/road/alley,KY,23
Embezzlement,Drug store/dr office/hosp,KY,1
Agg asslt,Parking lot/garage,MA,10
Agg asslt,Residence/home,ME,5
Intimidation,Shopping mall,MN,4
Intimidation,Field/woods,NC,1
Simple asslt,Other/unknown,OH,17
Simple asslt,Highway/road/alley,SC,14
All other larceny,Convenience store,CA,1
Arson,Parking lot/garage,CO,1
Simple asslt,Other/unknown,KS,2
Simple asslt,Auto dealership new/used,OH,2
Burg/B & E,Church/Synagogue/Temple,VA,4
All other larceny,Parking lot/garage,CA,2
Intimidation,Govt/public building,MO,2
Arson,Residence/home,OK,2
Agg asslt,Lake/waterway,FL,1
All other larceny,Construction site,KY,1
Impersonation,Residence/home,LA,1
Simple asslt,Church/Synagogue/Temple,LA,1
Agg asslt,Drug store/dr office/hosp,MA,3
Intimidation,Specialty store,OH,1
Destruct/vandalism,Office building,UT,1
Destruct/vandalism,Grocery/supermarket,CA,3
Credit card/ATM fraud,Residence/home,CO,1
Intimidation,Church/Synagogue/Temple,CT,5
Intimidation,Jail/prison,CT,1
Agg asslt,Highway/road/alley,DC,38
Destruct/vandalism,Field/woods,MA,19
Fondling (Indecent Liberties/Child Molesting),Highway/road/alley,MA,1
Simple asslt,Restaurant,MD,2
Shoplifting,Department store,MI,4
Theft from building,Grocery/supermarket,MI,1
Intimidation,Bar,NJ,16
Destruct/vandalism,Construction site,TX,1
Agg asslt,Other/unknown,VA,3
Counterfeit/forgery,Govt/public building,WI,1
Agg asslt,Govt/public building,CT,1
Destruct/vandalism,Bank,MA,1
Intimidation,Hotel/motel,NJ,4
Kidnapping/abduction,Highway/road/alley,TX,1
Theft of mv parts,Parking lot/garage,UT,1
Simple asslt,Bar,VA,8
Intimidation,Field/woods,FL,1
Credit card/ATM fraud,Residence/home,MO,1
Intimidation,Residence/home,WV,2
Rape,Rental store,MA,1
Destruct/vandalism,Hotel/motel,MO,1
Intimidation,Office building,ND,2
Destruct/vandalism,Shopping mall,KY,1
Destruct/vandalism,School--college/university,NH,2
Simple asslt,Residence/home,AK,1
Simple asslt,Parking lot/garage,CA,75
Simple asslt,Other/unknown,IL,5
False pretenses/swindle/conf game,Specialty store,MI,2
Destruct/vandalism,Other/unknown,MN,21
Destruct/vandalism,Drug store/dr office/hosp,MS,1
Intimidation,Terminal,NJ,6
Intimidation,Other/unknown,SD,1
Destruct/vandalism,School/college,TX,8
Intimidation,Hotel/motel,CT,2
Agg asslt,Highway/road/alley,LA,5
Kidnapping/abduction,Residence/home,OH,4
Counterfeit/forgery,Department store,SC,1
All other larceny,School/college,VA,1
Simple asslt,Parking lot/garage,NV,3
Destruct/vandalism,Bar,OH,3
Destruct/vandalism,Specialty store,OR,1
Burg/B & E,Bar,WA,2
Intimidation,Service/gas station,PA,1
Destruct/vandalism,Daycare facility,CA,3
Destruct/vandalism,Convenience store,CA,5
Intimidation,Liquor store,KS,1
Theft from motor vehicle,Residence/home,KY,3
All other larceny,Residence/home,MA,12
Robbery,Parking lot/garage,ND,1
Intimidation,Field/woods,NH,1
Burg/B & E,Highway/road/alley,NV,1
Agg asslt,Residence/home,OH,15
Intimidation,Parking lot/garage,TN,14
Simple asslt,Hotel/motel,TX,3
Destruct/vandalism,School--college/university,IN,6
Agg asslt,Highway/road/alley,NM,8
Simple asslt,Bar,SC,5
Robbery,Highway/road/alley,SD,1
Simple asslt,Park/playground,DC,1
Simple asslt,Auto dealership new/used,KY,1
Destruct/vandalism,School--college/university,ND,1
Simple asslt,Industrial site,RI,1
Simple asslt,Department store,TX,4
Murder/non-neg manslaughter,Highway/road/alley,FL,1
Simple asslt,Govt/public building,NB,2
Agg asslt,Govt/public building,TN,1
Robbery,Convenience store,TN,1
Simple asslt,School--elementary/secondary,WI,1
Simple asslt,School--college/university,CA,20
Theft of mv parts,Parking lot/garage,CT,2
Destruct/vandalism,Church/Synagogue/Temple,MT,7
Destruct/vandalism,Hotel/motel,NJ,1
Simple asslt,Residence/home,LA,3
Destruct/vandalism,Convenience store,MA,3
Destruct/vandalism,Drug store/dr office/hosp,NB,1
Rape,Residence/home,ND,1
Agg asslt,Office building,NV,2
Simple asslt,Hotel/motel,AZ,3
Theft from motor vehicle,Specialty store,KS,1
Intimidation,Park/playground,MO,1
Drug/Narc violations,Abandoned/condemned structure,MA,1
Robbery,School--college/university,MI,1
Destruct/vandalism,Construction site,NC,1
Simple asslt,Bar,CA,21
Intimidation,Shopping mall,CA,6
Simple asslt,Other/unknown,CO,6
Simple asslt,Govt/public building,MD,2
Intimidation,Residence/home,MI,299
Intimidation,Office building,MI,38
All other larceny,Department store,ND,1
Destruct/vandalism,Specialty store,UT,2
Destruct/vandalism,School/college,DC,4
Destruct/vandalism,Bar,FL,1
Agg asslt,Hotel/motel,FL,2
All other larceny,Office building,CT,4
Simple asslt,Jail/prison,KY,1
Destruct/vandalism,Community center,CA,5
Burg/B & E,Parking lot/garage,MA,2
Theft from building,Other/unknown,MI,1
False pretenses/swindle/conf game,Department store,KS,1
Simple asslt,Lake/waterway,MN,1
Agg asslt,School/college,CT,3
Simple asslt,Bar,CT,3
Destruct/vandalism,Highway/road/alley,DC,12
Simple asslt,Convenience store,DC,4
Destruct/vandalism,Park/playground,KY,5
Simple asslt,Department store,MI,5
Agg asslt,Residence/home,MO,19
Agg asslt,Hotel/motel,NV,1
Arson,School/college,OH,1
Intimidation,Residence/home,OR,22
Simple asslt,Terminal,OR,4
Intimidation,Highway/road/alley,SC,9
Agg asslt,School/college,TX,3
Intimidation,Bar,WA,5
Destruct/vandalism,Restaurant,SC,1
Simple asslt,Govt/public building,ND,1
All other larceny,Office building,ND,2
Agg asslt,Govt/public building,FL,2
Agg asslt,Convenience store,IA,1
Burg/B & E,Church/Synagogue/Temple,TX,1
Destruct/vandalism,Service/gas station,VA,2
Drug/Narc violations,Department store,MA,1
Theft from motor vehicle,Parking lot/garage,CO,4
Destruct/vandalism,Parking lot/garage,GA,1
Destruct/vandalism,School/college,IA,4
Simple asslt,Highway/road/alley,NB,6
Agg asslt,Grocery/supermarket,CT,1
All other larceny,Convenience store,KS,2
Theft from motor vehicle,Rental store,MO,1
Shoplifting,Specialty store,VA,1
Rape,Park/playground,UT,1
Agg asslt,Jail/prison,CA,23
Destruct/vandalism,Restaurant,DC,1
Intimidation,Service/gas station,IL,2
Intimidation,Rest area,MI,3
Simple asslt,Jail/prison,MN,1
Simple asslt,Convenience store,MN,1
Intimidation,Other/unknown,NY,50
Simple asslt,Parking lot/garage,OR,7
Agg asslt,Highway/road/alley,TX,32
Robbery,Other/unknown,VA,2
Agg asslt,School--elementary/secondary,VA,2
Intimidation,Liquor store,CO,2
Agg asslt,School/college,ID,2
Arson,Residence/home,IN,2
Agg asslt,Convenience store,MA,5
Burg/B & E,Residence/home,NB,2
Agg asslt,Park/playground,OH,1
Destruct/vandalism,Construction site,IL,1
All other larceny,Parking lot/garage,SC,1
Simple asslt,Parking lot/garage,WV,2
Simple asslt,Jail/prison,AZ,1
Simple asslt,Bar,DC,1
Agg asslt,Residence/home,AR,10
Intimidation,Terminal,AZ,9
Destruct/vandalism,School--college/university,CA,116
Agg asslt,Service/gas station,FL,5
Simple asslt,Govt/public building,MA,7
Fondling (Indecent Liberties/Child Molesting),School/college,MA,1
Intimidation,Highway/road/alley,MN,33
Intimidation,Service/gas station,NJ,23
Intimidation,Highway/road/alley,OR,16
Simple asslt,Drug store/dr office/hosp,PA,1
Intimidation,Church/Synagogue/Temple,SC,1
Rape,Bar,TN,2
Intimidation,Other/unknown,VT,1
Destruct/vandalism,Office building,WV,1
Intimidation,Terminal,DE,1
Simple asslt,Field/woods,OH,1
Intimidation,Hotel/motel,OR,1
Burg/B & E,Church/Synagogue/Temple,IN,1
False pretenses/swindle/conf game,Residence/home,MA,4
Simple asslt,Service/gas station,MA,2
Simple asslt,Parking lot/garage,NH,1
Destruct/vandalism,Restaurant,VA,3
Simple asslt,School--elementary/secondary,MA,4
Simple asslt,Liquor store,MI,1
Drug/Narc violations,Highway/road/alley,MT,1
Theft from building,Residence/home,NH,1
Destruct/vandalism,Community center,WA,1
Intimidation,School--elementary/secondary,OK,1
Burg/B & E,Residence/home,PA,1
Theft from motor vehicle,Parking lot/garage,TN,1
All other larceny,Department store,AL,4
Destruct/vandalism,Highway/road/alley,CA,214
Destruct/vandalism,Gambling facility/casino/race track,CA,1
Intimidation,Office building,KY,8
Intimidation,Bank,MA,1
Arson,Residence/home,MI,5
Agg asslt,Drug store/dr office/hosp,NJ,4
Agg asslt,Terminal,NJ,1
Destruct/vandalism,Specialty store,OH,2
Destruct/vandalism,Govt/public building,TN,7
Destruct/vandalism,Jail/prison,WA,2
Simple asslt,Residence/home,DE,1
Agg asslt,Field/woods,IN,1
Destruct/vandalism,Convenience store,KY,3
Simple asslt,Hotel/motel,MA,5
Robbery,Tribal lands,CA,1
All other larceny,Parking lot/garage,MD,1
Destruct/vandalism,Service/gas station,NV,1
Burg/B & E,Church/Synagogue/Temple,NV,1
Extort/blackmail,School--elementary/secondary,OH,1
Simple asslt,Field/woods,PA,1
Destruct/vandalism,Shopping mall,VA,1
Destruct/vandalism,School--college/university,CO,7
Simple asslt,Terminal,FL,3
Destruct/vandalism,Lake/waterway,MA,4
Destruct/vandalism,Residence/home,MI,121
Drug/Narc violations,Residence/home,MT,1
Simple asslt,Convenience store,NC,8
All other larceny,Service/gas station,OH,5
Motor vehicle theft,Residence/home,TN,2
Agg asslt,Department store,AK,1
Agg asslt,Highway/road/alley,DE,5
Burg/B & E,Residence/home,ID,3
Murder/non-neg manslaughter,Residence/home,UT,1
Intimidation,Church/Synagogue/Temple,DC,3
All other larceny,Residence/home,LA,3
Rape,Residence/home,WA,3
Rape,Residence/home,OH,1
Destruct/vandalism,Parking lot/garage,VT,3
All other larceny,Specialty store,WI,1
Destruct/vandalism,Field/woods,CA,6
Intimidation,Restaurant,CO,4
Destruct/vandalism,School--elementary/secondary,CT,9
Agg asslt,Highway/road/alley,KS,10
Drug/Narc violations,Residence/home,TN,10
Simple asslt,Highway/road/alley,TN,43
Intimidation,Department store,TN,5
Intimidation,Office building,IL,4
Burg/B & E,School--elementary/secondary,KY,1
Burg/B & E,Church/Synagogue/Temple,MI,3
Intimidation,Drug store/dr office/hosp,NC,4
All other larceny,Highway/road/alley,NB,2
Drug/Narc violations,Highway/road/alley,ND,1
Destruct/vandalism,Abandoned/condemned structure,MI,1
False pretenses/swindle/conf game,Other/unknown,WA,2
Destruct/vandalism,Residence/home,CO,49
Destruct/vandalism,Parking lot/garage,CO,22
Simple asslt,Construction site,CT,1
Destruct/vandalism,Parking lot/garage,ID,3
Simple asslt,Jail/prison,MI,10
Agg asslt,Grocery/supermarket,NV,4
Simple asslt,Drug store/dr office/hosp,OH,2
All other larceny,Highway/road/alley,TN,2
Fondling (Indecent Liberties/Child Molesting),Field/woods,UT,1
Intimidation,Highway/road/alley,DE,2
Destruct/vandalism,Abandoned/condemned structure,MN,2
Intimidation,Govt/public building,ND,1
Simple asslt,Office building,OH,3
Simple asslt,Park/playground,MO,1
Shoplifting,Shopping mall,MT,1
Burg/B & E,School/college,ND,1
Intimidation,Restaurant,SD,1
Shoplifting,Department store,AZ,1
Intimidation,Convenience store,IN,1
Pornography/obscene material,Other/unknown,MI,1
Drug equip violations,Highway/road/alley,SC,1
All other larceny,Specialty store,VA,1
Simple asslt,Church/Synagogue/Temple,AZ,2
Drug equip violations,Highway/road/alley,KY,2
Burg/B & E,Church/Synagogue/Temple,NM,1
Destruct/vandalism,Other/unknown,NM,1
Simple asslt,Drug store/dr office/hosp,NV,2
Destruct/vandalism,Department store,SC,1
Intimidation,Terminal,CA,26
Arson,Hotel/motel,CA,1
Theft from building,Residence/home,CO,2
Destruct/vandalism,Industrial site,CT,1
Robbery,Field/woods,KY,2
Robbery,Other/unknown,MD,1
Agg asslt,Parking lot/garage,MT,2
Simple asslt,Highway/road/alley,ND,3
Robbery,Parking lot/garage,NJ,1
Destruct/vandalism,Residence/home,OR,39
Simple asslt,Other/unknown,TN,9
Impersonation,Other/unknown,TN,1
Simple asslt,Bar,IA,1
Intimidation,Service/gas station,IN,4
Robbery,Highway/road/alley,MD,3
Agg asslt,Parking lot/garage,ND,1
All other larceny,Highway/road/alley,CA,2
Destruct/vandalism,School--college/university,NC,12
Agg asslt,School/college,ND,1
Intimidation,Office building,NM,1
Robbery,Parking lot/garage,TX,4
Robbery,Grocery/supermarket,WI,1
Destruct/vandalism,Construction site,AZ,1
Shoplifting,Department store,PA,2
Intimidation,Specialty store,MD,1
Agg asslt,Park/playground,WA,1
Murder/non-neg manslaughter,School/college,AK,1
Intimidation,Bar,AZ,3
Destruct/vandalism,School/college,AZ,18
Simple asslt,Terminal,DC,7
Destruct/vandalism,Residence/home,GA,12
Intimidation,Field/woods,IL,1
Counterfeit/forgery,Department store,KY,2
Simple asslt,Drug store/dr office/hosp,NC,3
Intimidation,Residence/home,NJ,389
Agg asslt,Convenience store,OK,1
Stolen property offenses,Other/unknown,TN,1
Destruct/vandalism,Park/playground,TN,4
Destruct/vandalism,Restaurant,AZ,3
Burg/B & E,Rental store,CA,1
Destruct/vandalism,Hotel/motel,CT,1
Agg asslt,Service/gas station,IN,1
Embezzlement,Office building,KS,1
Agg asslt,Parking lot/garage,MO,3
Intimidation,Jail/prison,MT,1
Drug/Narc violations,Highway/road/alley,AR,3
Robbery,Other/unknown,CO,1
Agg asslt,Bar,MA,3
Simple asslt,Jail/prison,NB,3
Burg/B & E,Office building,PA,1
Intimidation,Restaurant,VA,6
Simple asslt,Highway/road/alley,WI,23
All other larceny,Specialty store,KY,1
Rape,School--college/university,CA,1
Intimidation,Construction site,CO,1
Robbery,Parking lot/garage,CT,1
Burg/B & E,Office building,ID,1
Destruct/vandalism,School--college/university,IL,4
Simple asslt,Jail/prison,TX,4
Impersonation,Other/unknown,WA,1
Fondling (Indecent Liberties/Child Molesting),Residence/home,KY,6
Intimidation,Highway/road/alley,KY,36
Simple asslt,Field/woods,KY,1
Intimidation,Service/gas station,MI,9
Destruct/vandalism,Parking lot/garage,MO,9
Destruct/vandalism,Parking lot/garage,ND,3
Simple asslt,Restaurant,NH,3
Intimidation,Other/unknown,NJ,95
Drug equip violations,Restaurant,TN,2
Simple asslt,Service/gas station,AL,1
Destruct/vandalism,Jail/prison,MI,1
Intimidation,Office building,TN,5
Theft from building,Other/unknown,TN,1
Weapon law violations,Highway/road/alley,VA,3
Agg asslt,Drug store/dr office/hosp,ID,1
Intimidation,Rental store,IL,1
Simple asslt,Highway/road/alley,MT,4
Intimidation,Restaurant,OK,1
Burg/B & E,Church/Synagogue/Temple,RI,2
Sodomy,Residence/home,TN,1
Intimidation,Convenience store,VA,2
Simple asslt,Department store,WV,1
Destruct/vandalism,Residence/home,LA,2
Destruct/vandalism,Specialty store,NM,1
Arson,Highway/road/alley,NV,1
Agg asslt,Residence/home,RI,1
Theft of mv parts,Office building,KS,1
Destruct/vandalism,Service/gas station,MA,1
Counterfeit/forgery,Service/gas station,WV,1
Intimidation,Govt/public building,CA,18
Arson,Office building,CA,1
Intimidation,Restaurant,DC,3
Intimidation,Residence/home,KS,47
All other larceny,Residence/home,MS,2
Theft from motor vehicle,Highway/road/alley,ND,1
Destruct/vandalism,Hotel/motel,OH,2
Intimidation,School--elementary/secondary,OR,4
Intimidation,Bar,CO,6
Agg asslt,Govt/public building,IA,1
Simple asslt,Convenience store,IN,1
Intimidation,Department store,KS,1
Agg asslt,Grocery/supermarket,MD,1
Destruct/vandalism,Park/playground,MT,1
Intimidation,Service/gas station,OR,3
Credit card/ATM fraud,Convenience store,SC,1
Destruct/vandalism,Bar,CA,2
Motor vehicle theft,Highway/road/alley,FL,1
Arson,Church/Synagogue/Temple,MI,2
Destruct/vandalism,Service/gas station,KY,1
Simple asslt,School--college/university,NC,3
Rape,Highway/road/alley,IN,1
Motor vehicle theft,Parking lot/garage,KY,1
False pretenses/swindle/conf game,Department store,MA,1
Intimidation,Construction site,MA,1
Destruct/vandalism,Govt/public building,SD,1
Burg/B & E,Residence/home,AR,2
Destruct/vandalism,Drug store/dr office/hosp,CA,6
Simple asslt,Office building,KY,2
Simple asslt,Parking lot/garage,MA,15
Destruct/vandalism,School--elementary/secondary,MI,31
Destruct/vandalism,Parking lot/garage,MI,44
Theft from building,Convenience store,MI,1
Destruct/vandalism,Restaurant,NC,5
Intimidation,Drug store/dr office/hosp,NV,1
Motor vehicle theft,Residence/home,WV,1
Robbery,Department store,CA,1
Shoplifting,Department store,CO,3
Arson,Grocery/supermarket,OR,1
All other larceny,Highway/road/alley,CO,1
Agg asslt,School/college,IN,2
All other larceny,Lake/waterway,MI,1
Murder/non-neg manslaughter,Highway/road/alley,MO,1
Simple asslt,Drug store/dr office/hosp,NJ,2
Simple asslt,Shelter--mission/homeless,TN,1
Robbery,Church/Synagogue/Temple,TN,1
False pretenses/swindle/conf game,Specialty store,WV,1
All other larceny,Parking lot/garage,CT,1
Intimidation,Field/woods,ND,1
Theft from coin-op machine,Residence/home,CT,1
All other larceny,Restaurant,KY,2
Simple asslt,Specialty store,MI,6
Destruct/vandalism,Park/playground,MN,6
Intimidation,Liquor store,NC,1
Intimidation,Residence/home,NV,25
Simple asslt,Residence/home,SD,9
Agg asslt,Residence/home,SD,6
Destruct/vandalism,Department store,TN,2
Simple asslt,Govt/public building,VA,2
Murder/non-neg manslaughter,Residence/home,WA,1
Destruct/vandalism,School--college/university,WA,8
Agg asslt,School/college,MA,2
Intimidation,Bar,PA,2
All other larceny,Field/woods,CA,1
Shoplifting,Grocery/supermarket,WV,3
Impersonation,Other/unknown,KY,1
Counterfeit/forgery,Bank,MA,2
Intimidation,Govt/public building,NC,5
Robbery,School/college,WA,1
Agg asslt,Bar,AZ,7
Rape,Lake/waterway,CA,1
Simple asslt,Residence/home,CA,110
Intimidation,Residence/home,ND,17
Destruct/vandalism,Govt/public building,TX,4
Destruct/vandalism,Church/Synagogue/Temple,AK,1
Intimidation,Grocery/supermarket,IN,1
Destruct/vandalism,Department store,NB,2
Destruct/vandalism,Residence/home,OK,12
Simple asslt,School/college,RI,1
Destruct/vandalism,Lake/waterway,TN,1
Theft of mv parts,Highway/road/alley,CT,1
Drug/Narc violations,Residence/home,UT,3
Arson,Other/unknown,VA,1
Agg asslt,Office building,WA,1
Robbery,Service/gas station,OH,2
Intimidation,Park/playground,OR,1
Intimidation,Field/woods,ID,1
Simple asslt,Residence/home,MS,2
All other larceny,Residence/home,OH,42
Intimidation,Residence/home,OK,25
Theft from motor vehicle,Parking lot/garage,UT,3
Simple asslt,Specialty store,WA,3
Intimidation,Restaurant,AL,3
Intimidation,Highway/road/alley,IA,3
Destruct/vandalism,Park/playground,PA,1
Theft of mv parts,Other/unknown,WI,1
All other larceny,Rental store,WI,1
Intimidation,Govt/public building,MN,5
Destruct/vandalism,School--college/university,MO,5
Intimidation,School--elementary/secondary,NH,3
Agg asslt,Other/unknown,OH,7
Drug/Narc violations,Field/woods,WA,1
All other larceny,Residence/home,IA,1
Intimidation,Grocery/supermarket,MO,1
All other larceny,Department store,WA,1
Intimidation,School--college/university,IN,2
Credit card/ATM fraud,Specialty store,MA,1
All other larceny,Convenience store,MA,1
Theft from motor vehicle,Camp/campground,WA,1
Intimidation,Highway/road/alley,IL,20
Robbery,Residence/home,IN,1
Intimidation,School/college,ME,8
Credit card/ATM fraud,Grocery/supermarket,MI,1
Intimidation,Residence/home,TX,78
Robbery,School/college,MO,1
Simple asslt,Parking lot/garage,NB,1
Burg/B & E,Other/unknown,NJ,1
Intimidation,Other/unknown,TX,6
Counterfeit/forgery,Drug store/dr office/hosp,WV,1
Burg/B & E,Church/Synagogue/Temple,WA,2
Agg asslt,Other/unknown,WI,1
All other larceny,Church/Synagogue/Temple,MA,3
Drug/Narc violations,School--elementary/secondary,MO,1
Agg asslt,Park/playground,MT,1
Shoplifting,Department store,ND,2
Agg asslt,Department store,VA,1
Motor vehicle theft,Field/woods,WV,1
Burg/B & E,Rental store,AR,1
Intimidation,Jail/prison,KY,3
Stolen property offenses,Residence/home,MA,1
Destruct/vandalism,Other/unknown,OH,46
Simple asslt,School--elementary/secondary,UT,5
Drug/Narc violations,Residence/home,WA,1
Destruct/vandalism,Other/unknown,WI,8
All other larceny,School--elementary/secondary,CA,1
Robbery,Other/unknown,MA,2
